id,track,subtrack,tech,skill,source,q_preview
"rq-f-fe-native-junior-2-6","frontend","fe-native","综合","组件生命周期","","请设计一个场景：在 Android 中，当 Activity 因内存不足被系统回收后，用户从最近任务列表重新打开该 Activity，如何保证用户之前输入的数据不丢失？请写出关键代码。"
"rq-f-fe-native-senior-0-1","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","大型 App 的分层架构设计中，如何平衡「业务快速迭代」与「基础层稳定性」之间的矛盾？请结合你实际参与过的架构演进案例，说明分层原则、依赖规则以及你踩过的最深的坑。"
"rq-f-fe-native-senior-0-2","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","请详细解释插件化方案（如 Android 的 RePlugin / iOS 的动态库方案）的核心原理，并指出其与「组件化」的本质区别。在什么场景下你才会选择插件化，而不是组件化？"
"rq-f-fe-native-senior-0-3","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","在跨团队协作中，多个业务团队同时依赖一个基础库（如网络库、埋点库），经常出现「A 团队升级、B 团队崩溃」的问题。请设计一套接口治理与版本管理机制，并说明如何防止「破坏性变更」被静默引入。"
"rq-f-fe-native-senior-0-4","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","你接手一个遗留的「屎山」代码库：模块间循环依赖严重、单文件 3000+ 行、全局变量满天飞。请给出一个分阶段的技术债偿还计划，要求能落地、可量化、不阻塞业务迭代。"
"rq-f-fe-native-senior-0-5","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","在客户端架构演进中，「跨团队接口治理」常遇到「接口越加越多、越加越脏」的问题（如一个 `getUserInfo` 有 30 个参数）。请从接口设计方法论和工程机制两个层面，给出系统性的解决方案。"
"rq-f-fe-native-senior-0-6","frontend","fe-native","工程化","客户端架构演进","https://nodejs.org/en/docs","请对比「组件化」和「模块化」在大型 App 架构中的差异，并说明在什么业务规模下你会从模块化演进到组件化？演进过程中最容易踩的 3 个坑是什么？"
"rq-f-fe-native-senior-1-1","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请从系统层面拆解App冷启动的完整流程，并说明每个阶段的主要耗时瓶颈在哪里？"
"rq-f-fe-native-senior-1-10","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请对比“主线程耗时优化”与“渲染管线优化”在解决卡顿问题上的侧重点和适用场景。"
"rq-f-fe-native-senior-1-2","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请对比分析“启动耗时优化”与“卡顿（掉帧）优化”在排查手段和优化策略上的核心差异。"
"rq-f-fe-native-senior-1-3","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","在iOS/Android中，如何精准定位导致首帧渲染延迟的“罪魁祸首”？请给出一个完整的排查链路。"
"rq-f-fe-native-senior-1-4","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请解释“掉帧”的底层原理，并说明为什么60FPS（或120Hz高刷）下偶尔出现一次掉帧，用户依然会感到“卡顿”？"
"rq-f-fe-native-senior-1-5","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请设计一个主线程耗时监控方案，要求能捕获“卡顿现场”并定位到具体代码行。请给出架构设计和关键代码思路。"
"rq-f-fe-native-senior-1-6","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请辨析“启动优化”和“卡顿优化”中，哪些手段可以复用？哪些手段会互相冲突？请举例说明。"
"rq-f-fe-native-senior-1-7","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","在启动阶段，如何在不阻塞主线程的前提下，安全地获取并处理首屏所需的网络数据？请给出一个可落地的方案。"
"rq-f-fe-native-senior-1-8","frontend","fe-native","性能优化","启动与卡顿性能治理","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请从“功耗优化”角度，分析启动阶段和运行阶段哪些操作会显著增加设备耗电？并给出针对性优化建议。"
"rq-f-fe-native-senior-1-9","frontend","fe-native","工程化","启动与卡顿性能治理","https://nodejs.org/en/docs","请描述你如何设计一个“启动性能回归测试”体系，确保每次代码提交不会引入新的启动耗时问题。"
"rq-f-fe-native-senior-2-1","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","请解释插件化与热修复的核心区别，并说明它们各自在原生客户端工程中的典型应用场景。"
"rq-f-fe-native-senior-2-2","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","请深入讲解Android插件化中“类加载”的实现原理，包括ClassLoader的双亲委托机制如何被突破，以及资源加载如何做到插件独立访问。"
"rq-f-fe-native-senior-2-3","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","热修复技术中，Tinker、Sophix、Robust三种主流方案的底层原理有何不同？请从类加载、方法替换、兼容性三个维度对比。"
"rq-f-fe-native-senior-2-4","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","在实施热修复时，经常会遇到“类加载后方法体内引用新类”导致ClassNotFoundException，请分析原因并给出至少三种解决策略。"
"rq-f-fe-native-senior-2-5","frontend","fe-native","安全","插件化与热修复","https://owasp.org/","插件化与热修复在“合规边界”上有哪些法律与平台风险？请结合工信部、Google Play、Apple App Store的政策，给出工程上的合规应对方案。"
"rq-f-fe-native-senior-2-6","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","请设计一个插件化框架的“组件通信”方案，要求支持插件A调用插件B的Service，并处理插件间类隔离导致的类型转换问题。"
"rq-f-fe-native-senior-2-7","frontend","fe-native","工程化","插件化与热修复","https://nodejs.org/en/docs","热修复补丁的“生成与验证”流程中，如何确保补丁的稳定性与回滚能力？请给出一个包含签名、混淆映射、灰度监控的完整方案。"
"rq-f-fe-native-senior-2-8","frontend","fe-native","性能优化","插件化与热修复","https://developer.mozilla.org/zh-CN/docs/Web/Performance","插件化框架中，插件APK的“资源与So库”如何做到按需加载？请对比“合并宿主资源”与“独立Resources”两种方案的优劣，并给出So库加载的兼容性建议。"
"rq-f-fe-native-senior-3-1","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","请解释端上安全与加固的整体目标是什么？在原生客户端（Android/iOS）中，它通常涵盖哪些核心层面？为什么说“客户端安全是延迟攻击而非绝对防御”？"
"rq-f-fe-native-senior-3-2","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","请深入剖析Android和iOS平台在反调试实现上的底层原理差异。分别给出一种典型的反调试检测方案，并说明其绕过思路。"
"rq-f-fe-native-senior-3-3","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","在Android中，ProGuard/R8与iOS的LLVM混淆（如ollvm）在代码混淆策略上有何本质区别？请对比它们的混淆粒度、可逆性与对性能的影响，并给出各自适用的混淆配置示例。"
"rq-f-fe-native-senior-3-4","frontend","fe-native","网络","端上安全与加固","https://developer.mozilla.org/zh-CN/docs/Web/HTTP","在移动端通信加密中，除了常规的HTTPS，为什么还需要SSL Pinning（证书固定）？请对比证书绑定（Certificate Pinning）与公钥绑定（Public Key Pinning）的优劣，并给出一种绕过SSL Pinning"
"rq-f-fe-native-senior-3-5","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","请对比Android Keystore/EncryptedSharedPreferences与iOS Keychain在本地数据保护上的设计差异。针对“用户登录Token”这类敏感数据，你会选择哪种存储方案？为什么？"
"rq-f-fe-native-senior-3-6","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","请描述一个完整的端上加固方案的实施流程，从需求分析到上线监控。假设你的App存储用户敏感信息且涉及支付功能，请给出具体的加固清单与验证方法。"
"rq-f-fe-native-senior-3-7","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","在iOS逆向中，常见的Hook技术有Method Swizzling和Fishhook，它们分别针对Objective-C运行时和C函数。请对比两者的原理，并说明在端上安全防护中，如何检测这两种Hook行为？"
"rq-f-fe-native-senior-3-8","frontend","fe-native","安全","端上安全与加固","https://owasp.org/","请设计一个“防重打包”方案。攻击者可能对已发布的App进行反编译、篡改代码或资源、重新签名后分发。作为高级工程师，你会从哪些层面阻止或检测这种攻击？"
"rq-f-fe-node-0-1","frontend","fe-node","网络","BFF 接口聚合层","https://developer.mozilla.org/zh-CN/docs/Web/HTTP","请解释什么是 BFF（Backend For Frontend）接口聚合层？它在微服务架构中解决了什么核心问题？请结合 Node.js 技术栈说明其典型职责。"
"rq-f-fe-node-0-2","frontend","fe-node","JavaScript","BFF 接口聚合层","http://user-svc/users/${id}`","在 Node.js BFF 中，如何实现多个下游服务接口的并发聚合？请写出核心代码，并说明如何处理“部分成功”的场景（即某个下游失败但其他成功）。"
"rq-f-fe-node-0-3","frontend","fe-node","安全","BFF 接口聚合层","http://order-svc/orders`","BFF 层做“鉴权透传”时，常见的安全隐患有哪些？如何设计一个安全的鉴权透传机制？"
"rq-f-fe-node-0-4","frontend","fe-node","JavaScript","BFF 接口聚合层","http://order-svc/api`","BFF 层如何实现超时与熔断机制？请对比“超时”和“熔断”的区别，并说明在 Node.js 中如何优雅地实现。"
"rq-f-fe-node-0-5","frontend","fe-node","网络","BFF 接口聚合层","https://developer.mozilla.org/zh-CN/docs/Web/HTTP","BFF 与 GraphQL 在解决“前端数据需求”问题上有什么异同？什么场景下你会选择 BFF 而不是 GraphQL，反之亦然？"
"rq-f-fe-node-0-6","frontend","fe-node","性能优化","BFF 接口聚合层","https://developer.mozilla.org/zh-CN/docs/Web/Performance","请描述一个你经历过的 BFF 性能瓶颈场景，并说明如何定位与优化。请从“响应时间”和“资源占用”两个维度展开。"
"rq-f-fe-node-0-7","frontend","fe-node","安全","BFF 接口聚合层","https://owasp.org/","在 BFF 层做“字段裁剪”时，如何设计一个可扩展的裁剪机制？请对比“白名单”“黑名单”“动态查询”三种方案的优劣，并给出推荐。"
"rq-f-fe-node-1-1","frontend","fe-node","工程化","全栈一体化工程与部署","https://nodejs.org/en/docs","请解释“全栈一体化工程（Monorepo）”的核心思想是什么？它解决了传统前后端分离开发中的哪些痛点？在 Node.js 全栈项目中，常见的 Monorepo 工具链有哪些？"
"rq-f-fe-node-1-2","frontend","fe-node","TypeScript","全栈一体化工程与部署","https://www.typescriptlang.org/docs/","在前后端同仓项目中，如何实现 TypeScript 类型安全地从后端 API 共享到前端？请详细说明至少两种方案，并对比其优缺点。"
"rq-f-fe-node-1-3","frontend","fe-node","工程化","全栈一体化工程与部署","https://nodejs.org/en/docs","请描述一个典型的 Node.js 全栈 Monorepo 项目的 CI 流水线设计。如何做到“一次提交，前后端分别构建、测试、发布，且支持灰度”？"
